TransactionDate	ProductCode	WarehouseCode	SalespersonCode	BillingCustomer	PONumber	LotNumber	AlternateUM	Quantity_Alt	Quantity_Prc	PricingUM	UnitCost	UnitPrice	Weight	TotalCost	TotalSales	TransactionType	TransactionTypeDesc	AssemblerCode
06/27/2011	  1634-1-01	1	0	0		0247697056	BX	1	74.7	LB	7.99	0	74.7	596.85	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697090	BX	1	70.5	LB	7.99	0	70.5	563.3	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697126	BX	1	73.8	LB	7.99	0	73.8	589.66	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697166	BX	1	69.1	LB	7.99	0	69.1	552.11	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697264	BX	1	73.9	LB	7.99	0	73.9	590.46	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697309	BX	1	78.9	LB	7.99	0	78.9	630.41	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697387	BX	1	75.8	LB	7.99	0	75.8	605.64	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697422	BX	1	70.8	LB	7.99	0	70.8	565.69	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697658	BX	1	75.9	LB	7.99	0	75.9	606.44	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697747	BX	1	73.3	LB	7.99	0	73.3	585.67	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697881	BX	1	72.7	LB	7.99	0	72.7	580.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697946	BX	1	75.4	LB	7.99	0	75.4	602.45	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697948	BX	1	76.6	LB	7.99	0	76.6	612.03	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247698116	BX	1	77	LB	7.99	0	77	615.23	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247701987	BX	1	79.8	LB	7.99	0	79.8	637.6	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702043	BX	1	76.4	LB	7.99	0	76.4	610.44	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702246	BX	1	80	LB	7.99	0	80	639.2	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702256	BX	1	78.5	LB	7.99	0	78.5	627.22	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702291	BX	1	73.6	LB	7.99	0	73.6	588.06	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702316	BX	1	77	LB	7.99	0	77	615.23	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702462	BX	1	83.4	LB	7.99	0	83.4	666.37	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702582	BX	1	77.7	LB	7.99	0	77.7	620.82	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702616	BX	1	87.2	LB	7.99	0	87.2	696.73	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702660	BX	1	80.4	LB	7.99	0	80.4	642.4	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702686	BX	1	81.6	LB	7.99	0	81.6	651.98	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702726	BX	1	79	LB	7.99	0	79	631.21	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702764	BX	1	80.2	LB	7.99	0	80.2	640.8	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702805	BX	1	73.6	LB	7.99	0	73.6	588.06	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702873	BX	1	72.3	LB	7.99	0	72.3	577.68	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702898	BX	1	75.4	LB	7.99	0	75.4	602.45	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247702916	BX	1	82.7	LB	7.99	0	82.7	660.77	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703033	BX	1	80.9	LB	7.99	0	80.9	646.39	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703082	BX	1	83.1	LB	7.99	0	83.1	663.97	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703134	BX	1	76.5	LB	7.99	0	76.5	611.24	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703161	BX	1	76.5	LB	7.99	0	76.5	611.24	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703227	BX	1	75.7	LB	7.99	0	75.7	604.84	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703257	BX	1	69	LB	7.99	0	69	551.31	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703566	BX	1	74.9	LB	7.99	0	74.9	598.45	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247703674	BX	1	73.7	LB	7.99	0	73.7	588.86	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507101508	BX	1	39.3	LB	7.92	0	39.3	311.26	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507102706	BX	1	37.7	LB	7.92	0	37.7	298.58	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507103615	BX	1	35.6	LB	7.92	0	35.6	281.95	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507103705	BX	1	37.8	LB	7.92	0	37.8	299.38	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507104124	BX	1	36	LB	7.92	0	36	285.12	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507104710	BX	1	37.4	LB	7.92	0	37.4	296.21	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507104829	BX	1	38.8	LB	7.92	0	38.8	307.3	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507110655	BX	1	39.4	LB	7.92	0	39.4	312.05	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507110755	BX	1	38.4	LB	7.92	0	38.4	304.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507110952	BX	1	37	LB	7.92	0	37	293.04	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507112733	BX	1	35.9	LB	7.92	0	35.9	284.33	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507112745	BX	1	35	LB	7.92	0	35	277.2	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507113417	BX	1	33.5	LB	7.92	0	33.5	265.32	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507113601	BX	1	35.7	LB	7.92	0	35.7	282.74	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507113637	BX	1	38.3	LB	7.92	0	38.3	303.34	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507113651	BX	1	38.2	LB	7.92	0	38.2	302.54	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507122255	BX	1	36	LB	7.92	0	36	285.12	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507122456	BX	1	32.6	LB	7.92	0	32.6	258.19	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507122556	BX	1	32	LB	7.92	0	32	253.44	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507122611	BX	1	31.8	LB	7.92	0	31.8	251.86	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507122637	BX	1	35	LB	7.92	0	35	277.2	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507125631	BX	1	34.3	LB	7.92	0	34.3	271.66	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507125708	BX	1	37.2	LB	7.92	0	37.2	294.62	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507130701	BX	1	37.8	LB	7.92	0	37.8	299.38	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507130742	BX	1	38.6	LB	7.92	0	38.6	305.71	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507130824	BX	1	38	LB	7.92	0	38	300.96	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507132758	BX	1	36.2	LB	7.92	0	36.2	286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150222	BX	1	39.7	LB	7.92	0	39.7	314.42	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150226	BX	1	34.9	LB	7.92	0	34.9	276.41	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150520	BX	1	36.7	LB	7.92	0	36.7	290.66	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150625	BX	1	40.4	LB	7.92	0	40.4	319.97	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150635	BX	1	39.2	LB	7.92	0	39.2	310.46	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150807	BX	1	38.4	LB	7.92	0	38.4	304.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507150927	BX	1	40.7	LB	7.92	0	40.7	322.34	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507151007	BX	1	40.6	LB	7.92	0	40.6	321.55	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507151059	BX	1	35.9	LB	7.92	0	35.9	284.33	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507151106	BX	1	38.6	LB	7.92	0	38.6	305.71	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6507151649	BX	1	41.8	LB	7.92	0	41.8	331.06	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607095614	BX	1	36.2	LB	7.92	0	36.2	286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607113537	BX	1	37.9	LB	7.92	0	37.9	300.17	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607113606	BX	1	36.6	LB	7.92	0	36.6	289.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607113709	BX	1	34	LB	7.92	0	34	269.28	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607113806	BX	1	36.9	LB	7.92	0	36.9	292.25	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607113922	BX	1	37.6	LB	7.92	0	37.6	297.79	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607114621	BX	1	35.8	LB	7.92	0	35.8	283.54	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607114728	BX	1	36.2	LB	7.92	0	36.2	286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115019	BX	1	36.8	LB	7.92	0	36.8	291.46	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115357	BX	1	36.1	LB	7.92	0	36.1	285.91	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115602	BX	1	37.1	LB	7.92	0	37.1	293.83	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115632	BX	1	34.7	LB	7.92	0	34.7	274.82	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115635	BX	1	36.1	LB	7.92	0	36.1	285.91	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115718	BX	1	37.5	LB	7.92	0	37.5	297	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607115854	BX	1	35.5	LB	7.92	0	35.5	281.16	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607120238	BX	1	31.6	LB	7.92	0	31.6	250.27	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607124232	BX	1	35.1	LB	7.92	0	35.1	277.99	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607124529	BX	1	36.2	LB	7.92	0	36.2	286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607124741	BX	1	33.4	LB	7.92	0	33.4	264.53	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607124919	BX	1	33.7	LB	7.92	0	33.7	266.9	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607125119	BX	1	37.3	LB	7.92	0	37.3	295.42	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607125933	BX	1	34.3	LB	7.92	0	34.3	271.66	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130010	BX	1	37.5	LB	7.92	0	37.5	297	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130141	BX	1	37.7	LB	7.92	0	37.7	298.58	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130229	BX	1	33.8	LB	7.92	0	33.8	267.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130353	BX	1	36.6	LB	7.92	0	36.6	289.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130445	BX	1	34.4	LB	7.92	0	34.4	272.45	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130648	BX	1	35.6	LB	7.92	0	35.6	281.95	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130720	BX	1	37.6	LB	7.92	0	37.6	297.79	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130836	BX	1	37.4	LB	7.92	0	37.4	296.21	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607130912	BX	1	40.8	LB	7.92	0	40.8	323.14	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6607131256	BX	1	39.3	LB	7.92	0	39.3	311.26	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807104811	BX	-1	-41.6	LB	7.92	0	-41.6	-329.47	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807104846	BX	-1	-39	LB	7.92	0	-39	-308.88	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807104903	BX	-1	-38.6	LB	7.92	0	-38.6	-305.71	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105007	BX	-1	-37.6	LB	7.92	0	-37.6	-297.79	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105134	BX	-1	-38.4	LB	7.92	0	-38.4	-304.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105247	BX	-1	-35.8	LB	7.92	0	-35.8	-283.54	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105551	BX	-1	-35.5	LB	7.92	0	-35.5	-281.16	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105642	BX	-1	-36.2	LB	7.92	0	-36.2	-286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105741	BX	-1	-38.6	LB	7.92	0	-38.6	-305.71	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807105958	BX	-1	-32.4	LB	7.92	0	-32.4	-256.61	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807110025	BX	-1	-34.8	LB	7.92	0	-34.8	-275.62	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807110052	BX	-1	-36.5	LB	7.92	0	-36.5	-289.08	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807110309	BX	-1	-37.7	LB	7.92	0	-37.7	-298.58	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807110534	BX	-1	-38.6	LB	7.92	0	-38.6	-305.71	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111131	BX	-1	-38.3	LB	7.92	0	-38.3	-303.34	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111233	BX	-1	-38.4	LB	7.92	0	-38.4	-304.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111236	BX	-1	-38.4	LB	7.92	0	-38.4	-304.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111255	BX	-1	-38.3	LB	7.92	0	-38.3	-303.34	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111302	BX	-1	-35.4	LB	7.92	0	-35.4	-280.37	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111402	BX	-1	-36.2	LB	7.92	0	-36.2	-286.7	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111447	BX	-1	-39.8	LB	7.92	0	-39.8	-315.22	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111503	BX	-1	-39	LB	7.92	0	-39	-308.88	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111537	BX	-1	-37.4	LB	7.92	0	-37.4	-296.21	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111610	BX	-1	-35.6	LB	7.92	0	-35.6	-281.95	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111710	BX	-1	-37.7	LB	7.92	0	-37.7	-298.58	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807111957	BX	-1	-35.1	LB	7.92	0	-35.1	-277.99	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112120	BX	-1	-36.6	LB	8.23	0	-36.6	-301.22	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112320	BX	-1	-35.1	LB	7.92	0	-35.1	-277.99	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112350	BX	-1	-38.1	LB	7.92	0	-38.1	-301.75	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112534	BX	-1	-35.2	LB	7.92	0	-35.2	-278.78	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112613	BX	-1	-39	LB	7.92	0	-39	-308.88	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807112955	BX	-1	-36	LB	7.92	0	-36	-285.12	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807113325	BX	-1	-38.3	LB	7.92	0	-38.3	-303.34	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807113401	BX	-1	-35.1	LB	7.92	0	-35.1	-277.99	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		6807113555	BX	-1	-35.2	LB	7.92	0	-35.2	-278.78	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		20666320  	BX	-1	-81.1	LB	8.1	0	-81.1	-656.91	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247667314	BX	1	84.3	LB	8.15	0	84.3	687.05	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247668926	BX	1	86.7	LB	8.15	0	86.7	706.61	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247669558	BX	1	79.3	LB	8.15	0	79.3	646.3	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247672904	BX	1	73.2	LB	8.15	0	73.2	596.58	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247672930	BX	1	70.6	LB	8.15	0	70.6	575.39	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673047	BX	1	68.6	LB	8.15	0	68.6	559.09	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673150	BX	1	67.2	LB	8.15	0	67.2	547.68	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673342	BX	1	79.7	LB	8.15	0	79.7	649.56	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673518	BX	1	83	LB	8.15	0	83	676.45	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673616	BX	1	84.9	LB	8.15	0	84.9	691.94	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247673687	BX	1	83.6	LB	8.15	0	83.6	681.34	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247679104	BX	1	77.5	LB	8.15	0	77.5	631.63	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247679527	BX	1	79.3	LB	8.15	0	79.3	646.3	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247718766	BX	1	71.3	LB	8.15	0	71.3	581.1	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0	     57231	0247718801	BX	1	80.4	LB	8.15	0	80.4	655.26	0	30	Receipts To Stock	0
06/27/2011	  1634-1-01	1	0	0		0247685655	BX	-1	-76.3	LB	7.99	0	-76.3	-609.64	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247685765	BX	-1	-72.7	LB	7.99	0	-72.7	-580.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247687861	BX	-1	-75.9	LB	7.99	0	-75.9	-606.44	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247696917	BX	-1	-74.4	LB	7.99	0	-74.4	-594.46	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697003	BX	-1	-73.3	LB	7.99	0	-73.3	-585.67	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697387	BX	-1	-75.8	LB	7.99	0	-75.8	-605.64	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697747	BX	-1	-73.3	LB	7.99	0	-73.3	-585.67	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697881	BX	-1	-72.7	LB	7.99	0	-72.7	-580.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247697948	BX	-1	-76.6	LB	7.99	0	-76.6	-612.03	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247698116	BX	-1	-77	LB	7.99	0	-77	-615.23	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247685826	BX	-1	-85.3	LB	7.99	0	-85.3	-681.55	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0247687592	BX	-1	-93.1	LB	7.99	0	-93.1	-743.87	0	32	Inventory Transfer	0
06/27/2011	  1634-1-01	1	0	0		0000571537	BX	1	36.9	LB	8.15	0	36.9	300.74	0	31	Formula Receipt To Stock	0
06/27/2011	  1634-1-01	1	0	0		0247697309	BX	-1	-78.9	LB	7.99	0	-78.9	-630.41	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247635975	BX	-1	-71.9	LB	7.99	0	-71.9	-574.48	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247636003	BX	-1	-74	LB	7.99	0	-74	-591.26	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247636171	BX	-1	-70.5	LB	7.99	0	-70.5	-563.3	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247669772	BX	-1	-78.9	LB	7.99	0	-78.9	-630.41	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247669864	BX	-1	-74.6	LB	7.99	0	-74.6	-596.05	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247669886	BX	-1	-85.5	LB	7.99	0	-85.5	-683.15	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247669902	BX	-1	-80.3	LB	7.99	0	-80.3	-641.6	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247669973	BX	-1	-87.5	LB	7.99	0	-87.5	-699.13	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670022	BX	-1	-65.6	LB	7.99	0	-65.6	-524.14	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670065	BX	-1	-82.7	LB	7.99	0	-82.7	-660.77	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670134	BX	-1	-85.2	LB	7.99	0	-85.2	-680.75	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670158	BX	-1	-85.1	LB	7.99	0	-85.1	-679.95	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670260	BX	-1	-85.3	LB	7.99	0	-85.3	-681.55	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670306	BX	-1	-84.6	LB	7.99	0	-84.6	-675.95	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670341	BX	-1	-86	LB	7.99	0	-86	-687.14	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670443	BX	-1	-87.7	LB	7.99	0	-87.7	-700.72	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670574	BX	-1	-82.4	LB	7.99	0	-82.4	-658.38	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670634	BX	-1	-81.7	LB	7.99	0	-81.7	-652.78	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247670697	BX	-1	-87.8	LB	7.99	0	-87.8	-701.52	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247671706	BX	-1	-90.8	LB	7.99	0	-90.8	-725.49	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247671801	BX	-1	-88.4	LB	7.99	0	-88.4	-706.32	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247671876	BX	-1	-83.3	LB	7.99	0	-83.3	-665.57	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247678876	BX	-1	-73.5	LB	7.99	0	-73.5	-587.27	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247681887	BX	-1	-70.8	LB	7.99	0	-70.8	-565.69	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247682066	BX	-1	-72.2	LB	7.99	0	-72.2	-576.88	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247685655	BX	-1	-76.3	LB	7.99	0	-76.3	-609.64	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247685741	BX	-1	-81	LB	7.99	0	-81	-647.19	0	32	Inventory Transfer	0
06/27/2011	  1634-1-06	6	0	0		0247685765	BX	-1	-72.7	LB	7.99	0	-72.7	-580.87	0	32	Inventory Transfer	0
