OrderNumber	OrderDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	InvoiceDate	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate
590150	10/05/2010	92	Posted To General Ledger	973	4	17	140		GR	1339.43	739 E OCEAN AVENUE		BOYNTON BEACH	BANANA BOAT 	FL	33483-6954	739 E OCEAN AVENUE		BOYNTON BEACH	BANANA BOAT	FL	33483-6954	167.94	0	0	10/05/2010	1	1339.43	10/05/2010	1339.43	Net 30 Days	10/05/2010
590151	10/05/2010	92	Posted To General Ledger	3266	24	23	365	8927488L	JS	2141.58	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	336.64	0	0	10/05/2010	1	2141.58	10/05/2010	2141.58	Net 14 Days	10/05/2010
590152	10/05/2010	92	Posted To General Ledger	177	4	23	413		GR	8728.61	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO STK HSE - DENVER	CO	80111	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO - DENVER	CO	80111	813.08	0	0	10/05/2010	1	8598.41	10/05/2010	8598.41	Net 14 Days	10/05/2010
590153	10/05/2010	92	Posted To General Ledger	3274	21	37	170	8926623D	MC	955.2	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	50.18	0	0	10/05/2010	1	955.2	10/05/2010	955.2	Net 14 Days	10/05/2010
590154	10/05/2010	92	Posted To General Ledger	4050	4	37	28		GR	13871.89	1426-28 CHESTNUT STREET		PHILADELPHIA	DEL FRISCO'S DOUBLE EAGLE     	PA	19102	1426-28 CHESTNUT STREET		PHILADELPHIA	DEL FRISCO - PHILADELPHIA	PA	19102	1039.4	0	0	10/05/2010	1	13702.54	10/05/2010	13702.54	Net 14 Days	10/05/2010
590155	10/05/2010	92	Posted To General Ledger	3060	23	0	401	8933493K	JS	5508.4	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	AZ	85038	868.5	0	0	10/05/2010	1	5508.4	10/05/2010	5508.4	Net 14 Days	10/05/2010
590156	10/05/2010	92	Posted To General Ledger	938	29	23	101		JS	175.49	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	21.8	40	0	10/05/2010	1	175.49	10/05/2010	175.49	20th EOM	10/05/2010
590157	10/05/2010	92	Posted To General Ledger	4119	4	17	30		GR	2283.38	6000 E. CAMELBACK ROAD		SCOTTSDALE	J & G STEAKHOUSE	AZ	85251	dba J&G STEAKHOUSE	6000 E. CAMELBACK ROAD 	SCOTTSDALE	CULINARY CONCEPTS PHOENICIAN	AZ	85251	114.38	0	0	10/06/2010	1	2139.1	10/05/2010	2139.1	Net 21 Days	10/05/2010
590158	10/05/2010	92	Posted To General Ledger	3266	24	23	365	8936068L	JS	1767.1	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	194.44	0	0	10/05/2010	1	1767.1	10/05/2010	1767.1	Net 14 Days	10/05/2010
590159	10/05/2010	92	Posted To General Ledger	3670	7	27	140		JS	4123.39	915 LINCOLN ROAD		MIAMI BEACH	MEAT MARKET	FL	33139	927 LINCOLN ROAD	SUITE 208	MIAMI BEACH	MEAT MARKET	FL	33139	310.44	0	0	10/05/2010	1	4123.39	10/05/2010	4123.39	Net 30 Days	10/05/2010
590160	10/05/2010	92	Posted To General Ledger	3266	24	23	365	8936548L	JS	246.5	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	50	0	0	10/05/2010	1	246.5	10/05/2010	246.5	Net 14 Days	10/05/2010
590161	10/05/2010	92	Posted To General Ledger	3266	24	23	365	8938648L	JS	3460.96	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	350.3	0	0	10/05/2010	1	3460.96	10/05/2010	3460.96	Net 14 Days	10/05/2010
590162	10/05/2010	92	Posted To General Ledger	1491	3	9	350		MC	2939.12	441 VINE STREET	THE CAREW TOWER 	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	441 VINE STREET 	THE CAREW TOWER	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	164.97	100	0	10/05/2010	1	2939.12	10/05/2010	2939.12	Net 30 Days	10/05/2010
590163	10/05/2010	92	Posted To General Ledger	435	7	27	101		JS	1035.14	1420 ENSELL RD		LAKE ZURICH	DELI DIRECT	IL	60047	1420 ENSELL RD		LAKE ZURICH	DELI DIRECT	IL	60047	209.12	40	0	10/06/2010	1	1035.14	10/05/2010	1035.14	Net 30 Days	10/05/2010
590164	10/05/2010	92	Posted To General Ledger	689	9	17	101		JS	9013.05	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	IL	60610	1042.2	40	0	10/06/2010	1	9013.05	10/05/2010	9013.05	5% PROMPT PA	10/05/2010
590165	10/05/2010	92	Posted To General Ledger	1955	7	37	101		JS	709.92	1528 N. WELLS		CHICAGO	O'BRIENS RESTAURANT	IL	60610	1528 N. WELLS		CHICAGO	O'BRIENS RESTAURANT	IL	60610	76.82	40	0	10/05/2010	1	709.92	10/05/2010	709.92	10th EOM	10/05/2010
590166	10/05/2010	92	Posted To General Ledger	4055	22	38	28	8906712C	GR	2606.94	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	249.86	0	0	10/05/2010	1	2606.94	10/05/2010	2606.94	Net 14 Days	10/05/2010
590167	10/05/2010	92	Posted To General Ledger	4055	22	23	28	8864012C	GR	1602.76	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	227.54	0	0	10/05/2010	1	1602.76	10/05/2010	1602.76	Net 14 Days	10/05/2010
590168	10/05/2010	92	Posted To General Ledger	3451	1	0	401		SAT	91.05	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	4105	0	0	10/05/2010	1	0	10/05/2010	91.05	Net 14 Days	10/05/2010
590169	10/05/2010	92	Posted To General Ledger	1830	4	17	401		GR	987.53	C/O ROSE PACKING - MEAT ORDER	4900 S. MAJOR	CHICAGO	PETER W. ROSE	IL	60638	C/O ROSE PACKING - MEAT ORDER	4900 S. MAJOR	CHICAGO	PETER W. ROSE	IL	60638	4	40	0	10/06/2010	1	965.8	10/05/2010	965.8	Net 14 Days	10/05/2010
590170	10/05/2010	92	Posted To General Ledger	723	4	27	101		GR	1412.06	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	76.62	40	0	10/06/2010	1	1412.06	10/05/2010	1412.06	10th EOM	10/05/2010
590171	10/05/2010	92	Posted To General Ledger	3853	4	17	30		GR	1040.59	210 E MAIN ST		LOS GATOS	DIO-DEKA	CA	95030	210 E MAIN ST		LOS GATOS	DIO DEKA	CA	95030	38.58	0	0	10/05/2010	1	991.51	10/05/2010	991.51	Net 14 Days	10/05/2010
590172	10/05/2010	92	Posted To General Ledger	522	3	27	101		GR	920.65	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	88.39	40	0	10/06/2010	1	920.65	10/05/2010	920.65	Net 30 Days	10/05/2010
590173	10/05/2010	92	Posted To General Ledger	144	9	17	30		JS	203.7	80800 VISTA BONITA TRAIL		LaQUINTA	BOB & DEBBIE HOLMES	CA	92253	222 ELK AVENUE	P.O. BOX 225	CRESTED BUTTE	THE WOODEN NICKEL	CO	81224	13.96	0	0	10/05/2010	1	174.5	10/05/2010	174.5	Net 14 Days	10/05/2010
590175	10/05/2010	92	Posted To General Ledger	144	9	17	30		JS	213.33	1043 EMBURY STREET		PACIFIC PALISADES	DON & RENE SCOTT	CA	90272	222 ELK AVENUE	P.O. BOX 225	CRESTED BUTTE	THE WOODEN NICKEL	CO	81224	12.42	0	0	10/05/2010	1	185.68	10/05/2010	185.68	Net 14 Days	10/05/2010
590176	10/05/2010	92	Posted To General Ledger	690	14	23	413		JS	1595.83	230 POINT OF THE PINES DRIVE		COLORADO SPRINGS	SUNBIRD	CO	80919	230 POINT OF THE PINES DRIVE		COLORADO SPRINGS	SUNBIRD	CO	80919	201.9	0	0	10/05/2010	1	1595.83	10/05/2010	1595.83	Net 30 Days	10/05/2010
590177	10/05/2010	92	Posted To General Ledger	3274	21	37	170	8953193D	MC	2283.77	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	237.64	0	0	10/05/2010	1	2283.77	10/05/2010	2283.77	Net 14 Days	10/05/2010
590178	10/05/2010	92	Posted To General Ledger	4136	4	23	101		GR	1260.75	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	99.3	40	0	10/06/2010	1	1260.75	10/05/2010	1260.75	Net 30 Days	10/05/2010
590179	10/05/2010	92	Posted To General Ledger	955	29	27	101		JS	3581.05	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	371.36	40	0	10/06/2010	1	3581.05	10/05/2010	3581.05	20th EOM	10/05/2010
590180	10/05/2010	92	Posted To General Ledger	748	4	23	101		GR	8383.99	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	542.74	40	0	10/06/2010	1	8383.99	10/05/2010	8383.99	Net 30 Days	10/05/2010
590181	10/05/2010	92	Posted To General Ledger	3418	24	23	365	ROLLINGSTONE	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	11.24	0	0	10/07/2010	1	0	10/05/2010	0	Net 30 Days	10/05/2010
590182	10/05/2010	92	Posted To General Ledger	3418	24	23	365	TURTLE CREEK CASINO	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	14.3	0	0	10/07/2010	1	0	10/05/2010	0	Net 30 Days	10/05/2010
590183	10/05/2010	92	Posted To General Ledger	3274	21	37	170	8952763D	MC	716.57	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	33.5	0	0	10/05/2010	1	716.57	10/05/2010	716.57	Net 14 Days	10/05/2010
590184	10/05/2010	92	Posted To General Ledger	3274	21	37	170	8952873D	MC	139.94	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	21.9	0	0	10/05/2010	1	139.94	10/05/2010	139.94	Net 14 Days	10/05/2010
590185	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8953323Y	MC	100.8	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	40	0	0	10/05/2010	1	100	10/05/2010	100	Net 14 Days	10/05/2010
590186	10/05/2010	92	Posted To General Ledger	3274	21	37	170	8952543D	MC	831.21	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	110.24	0	0	10/05/2010	1	831.21	10/05/2010	831.21	Net 14 Days	10/05/2010
590187	10/05/2010	92	Posted To General Ledger	3418	24	23	365	HARSENS ISLAND	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	7	0	0	10/07/2010	1	0	10/05/2010	0	Net 30 Days	10/05/2010
590188	10/05/2010	92	Posted To General Ledger	440	1	27	185	906610	JS	12845.5	200 SALES DRIVE		HARRISON	JTM FOOD GROUP	OH	45030	208 E HELEN RD		PALATINE	JASON'S FOODS INC.	IL	60067	11170	40	0	10/07/2010	1	12845.5	10/05/2010	12845.5	Net 7 Days	10/05/2010
590189	10/05/2010	92	Posted To General Ledger	440	1	0	185	906620	JS	8600.85	200 SALES DRIVE		HARRISON	JTM FOOD GROUP	OH	45030	208 E HELEN RD		PALATINE	JASON'S FOODS INC.	IL	60067	7479	40	0	10/11/2010	1	8600.85	10/05/2010	8600.85	Net 7 Days	10/05/2010
590190	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8961733Y	MC	102.32	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	28.74	0	0	10/05/2010	1	101.74	10/05/2010	101.74	Net 14 Days	10/05/2010
590191	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8961793Y	MC	115.2	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	32.36	0	0	10/06/2010	1	114.55	10/05/2010	114.55	Net 14 Days	10/05/2010
590192	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8961843Y	MC	114.49	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	32.16	0	0	10/07/2010	1	113.85	10/05/2010	113.85	Net 14 Days	10/05/2010
590193	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8961883Y	MC	109.5	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	30.76	0	0	10/08/2010	1	108.89	10/05/2010	108.89	Net 14 Days	10/05/2010
590194	10/05/2010	92	Posted To General Ledger	417	4	38	432		GR	3313.59	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO STK HSE - DALLAS	TX	75240	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO - DALLAS	TX	75240	179.99	0	0	10/05/2010	1	3283.59	10/05/2010	3283.59	Net 14 Days	10/05/2010
590195	10/05/2010	92	Posted To General Ledger	3040	9	9	434		JS	1678.8	1015 CROWN POINTE PARKWAY		ATLANTA	JOEY D'S	GA	30338	1015 CROWN POINTE PARKWAY		ATLANTA	JOEY D'S	GA	30338	163.46	0	0	10/05/2010	1	1606.84	10/05/2010	1606.84	Net 30 Days	10/05/2010
590196	10/05/2010	92	Posted To General Ledger	3379	25	17	101	SHERI GEISHECKER	JS	100	800 SUPREME DR	 	BENSENVILLE	US FOODSERVICE - CHICAGO	IL	60106	TRADE PAYABLES 	800 SUPREME DR	BENSENVILLE	USFOOD - CHICAGO SAMPLES 3Y	IL	43	1	0	0	10/06/2010	1	100	10/05/2010	100	Net 30 Days	10/05/2010
590197	10/05/2010	92	Posted To General Ledger	3593	1	17	401		JS	1898.4	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	1470	0	0	10/06/2010	1	1898.4	10/05/2010	1898.4	COD - Cash	10/05/2010
590198	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8965463Y	MC	23812.62	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	2820.26	0	0	10/05/2010	1	23756.22	10/05/2010	23756.22	Net 14 Days	10/05/2010
590199	10/05/2010	92	Posted To General Ledger	297	7	37	101		JS	1370.22	1120 CROFTON		HIGHLAND PARK	BOB O'LINK GOLF & COUNTRY CLUB	IL	60035	1120 CROFTON		HIGHLAND PARK	BOB O'LINK GOLF & COUNTRY CLUB	IL	60035	126.76	40	0	10/07/2010	1	1370.22	10/05/2010	1370.22	10th EOM	10/05/2010
590200	10/05/2010	92	Posted To General Ledger	1823	14	37	185		JS	1689.68	679 WEST LONG STREET		COLUMBUS	THE RIVER CLUB	OH	43215	679 WEST LONG STREET		COLUMBUS	THE RIVER CLUB AT CONFLUENCE 	OH	43215	244.16	90	0	10/06/2010	1	1689.68	10/05/2010	1689.68	Net 30 Days	10/05/2010
590201	10/05/2010	92	Posted To General Ledger	3474	20	27	3	RIPPLE INN	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	10.06	0	0	10/06/2010	1	0	10/05/2010	0	Net 30 Days	10/05/2010
590202	10/05/2010	92	Posted To General Ledger	938	29	9	101		JS	1481.78	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	157.14	40	0	10/06/2010	1	1481.78	10/05/2010	1481.78	20th EOM	10/05/2010
590203	10/05/2010	92	Posted To General Ledger	3243	25	27	101	8971903Y	MC	100.03	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	17.8	0	0	10/06/2010	1	99.68	10/05/2010	99.68	Net 14 Days	10/05/2010
590204	10/05/2010	92	Posted To General Ledger	2205	7	37	101		JS	363.57	8839 CERMAK ROAD		NORTH RIVERSIDE	VILLAGE PUB	IL	60546	8839 CERMAK ROAD		NORTH RIVERSIDE	VILLAGE PUB	IL	60546	65.84	40	0	10/06/2010	1	363.57	10/05/2010	363.57	COD - Check	10/05/2010
590205	10/05/2010	92	Posted To General Ledger	3801	4	23	101		GR	262.5	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	80	40	0	10/06/2010	1	262.5	10/05/2010	262.5	Net 30 Days	10/05/2010
590206	10/05/2010	92	Posted To General Ledger	3935	4	17	30		GR	459.32	4725 PIEDMONT ROW DR.	SUITE 170	CHARLOTTE	DEL FRISCO STK HSE - CHARLOTTE	NC	28210	4725 PIEDMONT ROW DR.	SUITE 170	CHARLOTTE	DEL FRISCO - CHARLOTTE	NC	28210	20.66	0	0	10/05/2010	1	432.83	10/05/2010	432.83	Net 14 Days	10/05/2010
590207	10/05/2010	92	Posted To General Ledger	3292	4	37	30		MC	1202.14	3316 EAST 86TH ST		INDIANAPOLIS	SULLIVAN'S STEAKHOUSE	IN	46240	3316 EAST 86TH ST		INDIANAPOLIS	SULLIVAN'S STEAKHOUSE - INDY	IN	46240	112.9	0	0	10/20/2010	1	1140.56	10/05/2010	1140.56	Net 14 Days	10/05/2010
590208	10/05/2010	92	Posted To General Ledger	4025	4	37	30		MC	1309.48	20 WEST 5TH AVENUE	FIFTH AVENUE MALL	ANCHORAGE	SULLIVAN'S OF ANCHORAGE	AK	99501	20 WEST 5TH AVENUE	FIFTH AVENUE MALL	ANCHORAGE	SULLIVAN'S OF ANCHORAGE	AK	99501	114.16	0	0	10/20/2010	1	1152.58	10/05/2010	1152.58	Net 14 Days	10/05/2010
590209	10/05/2010	92	Posted To General Ledger	4027	4	37	30		MC	1295.73	5252 CORPORATE BLVD.		BATON ROUGE	SULLIVAN'S OF BATON ROUGE	LA	70808	5252 CORPORATE BLVD.		BATON ROUGE	SULLIVAN'S OF BATON ROUGE	LA	70808	114.72	0	0	10/20/2010	1	1159.02	10/05/2010	1159.02	Net 14 Days	10/05/2010
590210	10/05/2010	92	Posted To General Ledger	4028	4	37	30		MC	1288.41	1745-61 WAZEE STREET		DENVER	SULLIVAN'S OF DENVER	CO	80202	1745-61 WAZEE STREET		DENVER	SULLIVAN'S OF DENVER	CO	80202	114.08	0	0	10/20/2010	1	1152.22	10/05/2010	1152.22	Net 14 Days	10/05/2010
590211	10/05/2010	92	Posted To General Ledger	4029	4	10	30		MC	1284.35	300 COLORADO STREET	SUITE 200	AUSTIN	SULLIVAN'S OF AUSTIN	TX	78701	300 COLORADO STREET	SUITE 200	AUSTIN	SULLIVAN'S OF AUSTIN	TX	78701	113.6	0	0	10/20/2010	1	1147.64	10/05/2010	1147.64	Net 14 Days	10/05/2010
590212	10/05/2010	92	Posted To General Ledger	4138	4	9	424	00163587	GR	12684.94	950 W. MESQUITE BLVD.		MESQUITE	CASA BLANCA RESORT	NV	89027	897 W MESQUITE BLVD		MESQUITE	CASA BLANCA RESORT - MAIN DOCK	NV	89027	1452.42	50	0	10/07/2010	1	12684.94	10/05/2010	12684.94	Net 10 days	10/05/2010
590213	10/05/2010	92	Posted To General Ledger	4030	4	10	30		MC	1272.16	1928 SOUTH BOULEVARD	SUITE 200	CHARLOTTE	SULLIVAN'S OF CHARLOTTE	NC	28203	1928 SOUTH BOULEVARD	43	CHARLOTTE	SULLIVAN'S OF CHARLOTTE	NC	28203	113.34	0	0	10/20/2010	1	1145.1	10/05/2010	1145.1	Net 14 Days	10/05/2010
590214	10/05/2010	92	Posted To General Ledger	4031	4	0	30		MC	1272.16	17795 NORTH DALLAS PARKWAY		DALLAS	SULLIVAN'S OF DALLAS	TX	75287	17795 NORTH DALLAS PARKWAY		DALLAS	SULLIVAN'S OF DALLAS	TX	75287	112.44	0	0	10/20/2010	1	1135.93	10/05/2010	1135.93	Net 14 Days	10/05/2010
590215	10/05/2010	92	Posted To General Ledger	4032	4	17	30		MC	1289.95	4608 WESTHEIMER		HOUSTON	SULLIVAN'S OF HOUSTON	TX	77027	4608 WESTHEIMER		HOUSTON	SULLIVAN'S OF HOUSTON	TX	77027	113.56	0	0	10/20/2010	1	1147.02	10/05/2010	1147.02	Net 14 Days	10/05/2010
590217	10/05/2010	92	Posted To General Ledger	4034	4	37	30		MC	1305.21	1758 EAST RIVER ROAD		TUCSON	SULLIVAN'S OF TUCSON	AZ	85718	1758 EAST RIVER ROAD		TUCSON	SULLIVAN'S OF TUCSON	AZ	85718	114.24	0	0	10/20/2010	1	1154.01	10/05/2010	1154.01	Net 14 Days	10/05/2010
590218	10/05/2010	92	Posted To General Ledger	4035	4	10	30		MC	1282.99	700 WEST DEKALB PIKE		KING OF PRUSSIA	SULLIVAN'S OF KING OF PRUSSIA	PA	19406	700 WEST DEKALB PIKE		KING OF PRUSSIA	SULLIVAN'S OF KING OF PRUSSIA	PA	19406	113.5	0	0	10/20/2010	1	1146.28	10/05/2010	1146.28	Net 14 Days	10/05/2010
590219	10/05/2010	92	Posted To General Ledger	4036	4	37	30		MC	1275.63	222 S. 15TH STREET		OMAHA	SULLIVAN'S OF OMAHA	NE	68102	222 S. 15TH STREET		OMAHA	SULLIVAN'S OF OMAHA	NE	68102	113.68	0	0	10/20/2010	1	1148.57	10/05/2010	1148.57	Net 14 Days	10/05/2010
590220	10/05/2010	92	Posted To General Ledger	4037	4	0	30		MC	1289.77	414 GLENWOOD AVENUE	SUITE 100	RALEIGH	SULLIVAN'S OF RALEIGH	NC	27603	414 GLENWOOD AVENUE	SUITE 100	RALEIGH	SULLIVAN'S OF RALEIGH	NC	27603	113.98	0	0	10/20/2010	1	1151.46	10/05/2010	1151.46	Net 14 Days	10/05/2010
590221	10/05/2010	92	Posted To General Ledger	4038	4	17	30		MC	1287.17	5525 CONCORD PIKE		WILMINGTON	SULLIVAN'S OF WILMINGTON	DE	19803	5525 CONCORD PIKE		WILMINGTON	SULLIVAN'S OF WILMINGTON	DE	19803	113.34	0	0	10/20/2010	1	1144.77	10/05/2010	1144.77	Net 14 Days	10/05/2010
590222	10/05/2010	92	Posted To General Ledger	4048	4	10	30		MC	1283.75	4501 W 119TH ST	 	LEAWOOD	SULLIVAN'S STEAKHOUSE  	KS	66209	4501 W 119TH ST	 	LEAWOOD	SULLIVAN'S STEAKHOUSE-KANSAS	KS	66209	114.51	0	0	10/20/2010	1	1156.69	10/05/2010	1156.69	Net 14 Days	10/05/2010
590223	10/05/2010	92	Posted To General Ledger	4127	4	37	101		MC	1150.36	250 MARRIOTT DR.		LINCOLNSHIRE	SULLIVAN'S - LINCOLNSHIRE	IL	60069	250 MARRIOTT DR.		LINCOLNSHIRE	SULLIVAN'S - LINCOLNSHIRE	IL	60069	113.9	40	0	10/20/2010	1	1150.36	10/05/2010	1150.36	Net 14 Days	10/05/2010
590224	10/05/2010	92	Posted To General Ledger	4132	4	0	30		MC	1278.2	1 EAST PRATT STREET		BALTIMORE	SULLIVAN'S - BALTIMORE	MD	21202	1 EAST PRATT STREET		BALTIMORE	SULLIVAN'S - BALTIMORE	MD	21202	113.92	0	0	10/20/2010	1	1150.67	10/05/2010	1150.67	Net 14 Days	10/05/2010
590225	10/05/2010	92	Posted To General Ledger	4139	4	37	30		MC	1306.27	621 UNION STREET		SEATTLE	SULLIVAN'S OF SEATTLE	WA	98101	621 UNION STREET		SEATTLE	SULLIVAN'S OF SEATTLE	WA	98101	114.34	0	0	10/20/2010	1	1155.07	10/05/2010	1155.07	Net 14 Days	10/05/2010
