OrderNumber	InvoiceDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate	OrderDate
598879	02/03/2011	92	Posted To General Ledger	3418	24	0	365	HILL/SOARING EAGLE	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	4.8	0	0	1	0	02/01/2011	0	Net 30 Days	02/01/2011	02/01/2011
598880	02/03/2011	92	Posted To General Ledger	3418	24	0	365	CULBERTSON/ADAMS PLC	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	3.9	0	0	1	0	02/01/2011	0	Net 30 Days	02/01/2011	02/01/2011
598881	02/01/2011	92	Posted To General Ledger	3243	25	27	101	7546253Y	MC	22631.58	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	2410.91	0	0	1	22583.36	02/01/2011	22583.36	Net 14 Days	02/01/2011	02/01/2011
598882	02/04/2011	92	Posted To General Ledger	4138	4	23	300	00173841	GR	9789.53	950 W. MESQUITE BLVD.		MESQUITE	CASA BLANCA RESORT	NV	89027	897 W MESQUITE BLVD		MESQUITE	CASA BLANCA RESORT - MAIN DOCK	NV	89027	852.24	50	0	1	9789.53	02/01/2011	9789.53	Net 10 days	02/01/2011	02/01/2011
598883	02/03/2011	92	Posted To General Ledger	3593	1	17	401		JS	1341.6	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	1030	0	0	1	1341.6	02/01/2011	1341.6	COD - Cash	02/01/2011	02/01/2011
598884	02/03/2011	92	Posted To General Ledger	3795	1	17	401		JS	794.81	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	577.34	0	0	1	794.81	02/01/2011	794.81	Net 7 Days	02/01/2011	02/01/2011
598885	02/03/2011	92	Posted To General Ledger	3474	20	0	3	METRO TEAM MEETING	MC	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX PHIL CURTIS	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	42.5	0	0	1	0	02/01/2011	0	Net 30 Days	02/01/2011	02/01/2011
598886	02/03/2011	92	Posted To General Ledger	3474	20	0	3	ROUND THE CORNER PUB	MC	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX PHIL CURTIS	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	4.5	0	0	1	0	02/01/2011	0	Net 30 Days	02/01/2011	02/01/2011
598887	02/01/2011	92	Posted To General Ledger	579	9	17	140		DB	1227.74	1 WASHINGTON AVE		MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	1 WASHINGTON AVE	AT SOUTH POINTE PARK	MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	255.8	0	0	1	1187.7	02/01/2011	1187.7	5% PROMPT PA	02/01/2011	02/01/2011
598888	02/03/2011	92	Posted To General Ledger	938	29	37	101		JS	6079.48	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	608.76	40	0	1	5668.12	02/03/2011	6079.48	20th EOM	02/03/2011	02/03/2011
598889	02/03/2011	92	Posted To General Ledger	3487	29	35	101		JS	8031.44	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	888.88	40	0	1	8031.44	02/03/2011	8031.44	20th EOM	02/03/2011	02/03/2011
598890	02/03/2011	92	Posted To General Ledger	3691	29	38	101		JS	3969.53	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	531.52	40	0	1	3969.53	02/03/2011	3969.53	20th EOM	02/03/2011	02/03/2011
598891	02/04/2011	92	Posted To General Ledger	974	3	10	441		KAT	15969.73	1511 SIXTH AVE		SEATTLE	MORTON'S - SEATTLE	WA	98101	1511 SIXTH AVE		SEATTLE	MORTON'S - SEATTLE	WA	98101	957.93	0	0	1	15969.73	02/03/2011	15969.73	Net 30 Days	02/03/2011	02/03/2011
598892	02/03/2011	92	Posted To General Ledger	4150	9	10	101		JS	4690.63	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	405.63	40	0	1	4690.63	02/03/2011	4690.63	Net 14 Days	02/03/2011	02/03/2011
598893	02/04/2011	92	Posted To General Ledger	912	3	10	185		KAT	15421.9	15233 NO. KIERLAND PLACE		SCOTTSDALE	MORTON'S OF CHICAGO-SCOTTSDALE	AZ	85254	15233 NO. KIERLAND PLACE		SCOTTSDALE	MORTON'S - SCOTTSDALE	AZ	85254	973.92	0	0	1	15421.9	02/03/2011	15421.9	Net 30 Days	02/03/2011	02/03/2011
598894	02/04/2011	92	Posted To General Ledger	3897	3	9	440		KAT	23251.08	177 PARK AVE	SUITE 100	SAN JOSE	MORTON'S - SAN JOSE     	CA	95113	177 PARK AVE	SUITE 100	SAN JOSE	MORTON'S - SAN JOSE     	CA	95113	1617.72	101	0	1	23251.08	02/03/2011	23251.08	Net 30 Days	02/03/2011	02/03/2011
598895	02/04/2011	92	Posted To General Ledger	1401	3	10	185		KAT	23924.73	849 EAST COMMERCE	SUITE 283	SAN ANTONIO	MORTON'S - SAN ANTONIO	TX	78205	849 EAST COMMERCE	SUITE 283	SAN ANTONIO	MORTON'S - SAN ANTONIO	TX	78205	1443.3	40	0	1	23924.73	02/03/2011	23924.73	Net 30 Days	02/03/2011	02/03/2011
598896	02/04/2011	92	Posted To General Ledger	1433	3	9	440		KAT	16515.37	621 CAPITAL MALL		SACRAMENTO	MORTON'S - CAPITOL MALL	CA	95814	621 CAPITOL MALL		SACRAMENTO	MORTON'S - CAPITOL MALL 	CA	95814	1092.22	0	0	1	16515.37	02/03/2011	16515.37	Net 30 Days	02/03/2011	02/03/2011
598897	02/03/2011	92	Posted To General Ledger	437	7	10	101		JS	78.47	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	26.6	40	0	1	78.47	02/03/2011	78.47	10th EOM	02/03/2011	02/03/2011
598898	02/03/2011	92	Posted To General Ledger	228	14	35	185		JS	1321.2	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	210.36	160	0	1	1321.2	02/03/2011	1321.2	Net 30 Days	02/03/2011	02/03/2011
598899	02/04/2011	92	Posted To General Ledger	3431	3	37	363		KAT	13532.28	111 VIRGINIA ST	 	RICHMOND	MORTON'S - RICHMOND	VA	23219	111 VIRGINIA STREET	 	RICHMOND	MORTON'S - RICHMOND	VA	23219	885.88	0	0	1	13532.28	02/03/2011	13532.28	Net 30 Days	02/03/2011	02/03/2011
598900	02/03/2011	92	Posted To General Ledger	3982	9	17	30		JS	4153.07	570 K STREET		SAN DIEGO	DONOVAN'S STEAK & CHOP HOUSE	CA	92101	570 K STREET		SAN DIEGO	DONOVAN'S STEAK - SAN DIEGO 	CA	92101	320.7	346.52	0	1	4153.07	02/03/2011	4153.07	Net 30 Days	02/03/2011	02/03/2011
598901	02/03/2011	92	Posted To General Ledger	3180	29	35	330		JS	4769.58	3020 PRAIRIE CENTER DRIVE		EDEN PRAIRIE	WILDFIRE - EDEN PRAIRIE       	MN	55344	3020 PRAIRIE CENTER DRIVE		EDEN PRAIRIE	WILDFIRE - EDEN PRAIRIE       	MN	55344	534.82	90	0	1	4769.58	02/03/2011	4769.58	20th EOM	02/03/2011	02/03/2011
598902	02/04/2011	92	Posted To General Ledger	889	3	37	436		KAT	17780.35	213 SOUTHWEST CLAY STREET		PORTLAND	MORTON'S -PORTLAND	OR	97205	213 SOUTHWEST CLAY STREET		PORTLAND	MORTON'S - PORTLAND	OR	97205	1091.1	0	0	1	17780.35	02/03/2011	17780.35	Net 30 Days	02/03/2011	02/03/2011
598903	02/04/2011	92	Posted To General Ledger	1445	3	38	350		KAT	10990.64	625 LIBERTY AVE	SUITE 180	PITTSBURGH	MORTON'S - PITTSBURGH	PA	15222	625 LIBERTY AVE	SUITE 180	PITTSBURGH	MORTON'S - PITTSBURGH	PA	15222	677.95	55	0	1	10990.64	02/03/2011	10990.64	Net 30 Days	02/03/2011	02/03/2011
598904	02/04/2011	92	Posted To General Ledger	1410	3	9	185		KAT	13547.06	SHOP AT THE ESPLANADE	2501 E CAMELBACK ROAD STE 1	PHOENIX	MORTON'S - PHOENIX	AZ	85016	SHOP AT THE ESPLANADE	2501 E CAMELBACK ROAD STE 1	PHOENIX	MORTON'S - PHOENIX	AZ	85016	852.76	0	0	1	13547.06	02/03/2011	13547.06	Net 30 Days	02/03/2011	02/03/2011
598905	02/03/2011	92	Posted To General Ledger	3507	9	35	330		JS	7038.02	47 S PENNSYLVANIA		INDIANAPOLIS	MO'S - INDIANAPOLIS	IN	46204	47 S PENNSYLVANIA	SUITE 901	INDIANAPOLIS	MO'S - INDIANAPOLIS	IN	46204	709.56	107	0	1	7038.02	02/03/2011	7038.02	Net 30 Days	02/03/2011	02/03/2011
598906	02/04/2011	92	Posted To General Ledger	3275	3	37	363		KAT	21002.55	500 MALL BLVD		KING OF PRUSSIA	MORTON'S - KING OF PRUSSIA	PA	19406	THE PAVILION @ KING OF PRUSSIA	500 MALL BLVD	KING OF PRUSSIA	MORTON'S - KING OF PRUSSIA	PA	19406	1340.55	147	0	1	21002.55	02/03/2011	21002.55	Net 30 Days	02/03/2011	02/03/2011
598907	02/04/2011	92	Posted To General Ledger	551	3	38	361		KAT	11929.24	41 EAST WASHINGTON STREET		INDIANAPOLIS	MORTON'S - INDIANAPOLIS	IN	46204	41 EAST WASHINGTON STREET		INDIANAPOLIS	MORTON'S - INDIANAPOLIS	IN	46204	767.07	120	0	1	11929.24	02/03/2011	11929.24	Net 30 Days	02/03/2011	02/03/2011
598909	02/04/2011	92	Posted To General Ledger	3878	3	9	25		KAT	10788.65	1001 MCKINNEY ST	 	HOUSTON	MORTON'S - HOUSTON DOWNTOWN	TX	77002	1001 MCKINNEY ST	 	HOUSTON	MORTON'S - HOUSTON DOWNTOWN	TX	77002	676.08	0	0	1	10788.65	02/03/2011	10788.65	Net 30 Days	02/03/2011	02/03/2011
598910	02/04/2011	92	Posted To General Ledger	1468	3	10	413		KAT	7682.83	1710 WYNKOOP 	   	DENVER	MORTON'S - DENVER	CO	80202	1710 WYNKOOP		DENVER	MORTON'S - DENVER	CO	80202	528.23	72	0	1	7682.83	02/03/2011	7682.83	Net 30 Days	02/03/2011	02/03/2011
598911	02/04/2011	92	Posted To General Ledger	1475	3	38	361		KAT	17858.94	3379 PEACHTREE ROAD NE		ATLANTA	MORTON'S - BUCKHEAD	GA	30326	3379 PEACHTREE ROAD NE		ATLANTA	MORTON'S - BUCKHEAD	GA	30326	1041.44	0	0	1	17858.94	02/03/2011	17858.94	Net 30 Days	02/03/2011	02/03/2011
598912	02/03/2011	92	Posted To General Ledger	748	4	27	101		JS	160.24	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	8.78	40	0	1	160.24	02/03/2011	160.24	Net 30 Days	02/03/2011	02/03/2011
598913	02/04/2011	92	Posted To General Ledger	521	3	37	363		KAT	12440.42	SHERATON INNER HARBOR HOTEL	300 SOUTH CHARLES STREET	BALTIMORE	MORTON'S - BALTIMORE	MD	21201	SHERATON INNER HARBOR HOTEL	300 SOUTH CHARLES STREET	BALTIMORE	MORTON'S - BALTIMORE	MD	21201	721.96	0	0	1	12440.42	02/03/2011	12440.42	Net 30 Days	02/03/2011	02/03/2011
598915	02/03/2011	92	Posted To General Ledger	4155	5	17	30		JS	469.06	ONE CONVENT RD.		MORRISTOWN	ROD'S STEAK & SEAFOOD GRILLE	NJ	07960	T/A ROD'S STEAK & SEAFOOD GRIL	ONE CONVENT RD.	MORRISTOWN	TIMBERS INC., THE	NJ	07960	28.52	0	0	1	432.08	02/03/2011	432.08	Net 14 Days	02/03/2011	02/03/2011
598916	02/04/2011	92	Posted To General Ledger	1412	3	38	361		KAT	12191.25	303 PEACHTREE ROAD		ATLANTA	MORTON'S - ATLANTA 	GA	30308	303 PEACHTREE ROAD		ATLANTA	MORTON'S - ATLANTA	GA	30308	718.74	0	0	1	12191.25	02/03/2011	12191.25	Net 30 Days	02/03/2011	02/03/2011
598917	02/04/2011	92	Posted To General Ledger	3487	29	35	101		DB	3460.37	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	373.5	40	0	1	3460.37	02/03/2011	3460.37	20th EOM	02/03/2011	02/03/2011
598918	02/03/2011	92	Posted To General Ledger	4014	7	17	30		JS	521.16	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	36.12	50	0	1	521.16	02/03/2011	521.16	Net 30 Days	02/03/2011	02/03/2011
598919	02/04/2011	92	Posted To General Ledger	2072	4	10	300		JS	8410.13	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO - LAS VEGAS	NV	89109	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO-LAS VEGAS	NV	89109	656.32	0	0	1	8304.19	02/03/2011	8304.19	Net 14 Days	02/03/2011	02/03/2011
598920	02/04/2011	92	Posted To General Ledger	3207	1	9	902		KAT	22934.74	1450 MO ANA BLVD 		HONOLULU	MORTON'S OF CHICAGO-HONOLULU	HI	96814	1450 MOANA BLVD 		HONOLULU	MORTON'S - HONOLULU	HI	96814	1456.94	0	0	1	21909.74	02/03/2011	21909.74	Net 30 Days	02/03/2011	02/03/2011
598921	02/04/2011	92	Posted To General Ledger	71	29	37	101		DB	9501.53	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	995.58	40	0	1	9501.53	02/03/2011	9501.53	20th EOM	02/03/2011	02/03/2011
598922	02/03/2011	92	Posted To General Ledger	878	9	17	30		DB	1007.36	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	45.96	50	0	1	932.87	02/03/2011	932.87	Net 21 Days	02/03/2011	02/03/2011
598923	02/04/2011	92	Posted To General Ledger	3691	29	38	101		DB	6498.9	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	855.61	40	0	1	6498.9	02/03/2011	6498.9	20th EOM	02/03/2011	02/03/2011
598924	02/03/2011	92	Posted To General Ledger	4121	4	17	30		JS	475.08	100 STUART STREET		BOSTON	W BOSTON HOTEL & RESIDENCES	MA	02116	dba W BOSTON HOTEL & RESIDENCE	100 STUART STREET	BOSTON	SW BOSTON HOTEL VENTURE LLC	MA	02116	22.16	0	0	1	442.09	02/03/2011	442.09	Net 21 Days	02/03/2011	02/03/2011
598925	02/04/2011	92	Posted To General Ledger	930	29	37	101		DB	1906.6	21 E. HUBBARD ST.	                              	CHICAGO	SHAWS CRAB HOUSE - CHICAGO 	IL	60611	21 E. HUBBARD ST.	        	CHICAGO	SHAWS CRAB HOUSE - CHICAGO 	IL	60611	144.25	40	0	1	1906.6	02/03/2011	1906.6	20th EOM	02/03/2011	02/03/2011
598926	02/04/2011	92	Posted To General Ledger	893	9	23	300		DB	9817.63	4340 LA JOLLA VILLAGE DRIVE		LA JOLLA	DONOVAN'S STEAK & CHOP HOUSE	CA	92122	4340 LA JOLLA VILLAGE DRIVE		LA JOLLA	DONOVAN'S STEAK - LA JOLLA  	CA	92122	736.21	65	0	1	9817.63	02/03/2011	9817.63	Net 30 Days	02/03/2011	02/03/2011
598927	02/04/2011	92	Posted To General Ledger	748	4	27	101		JS	27592.64	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1678.1	40	0	1	27592.64	02/03/2011	27592.64	Net 30 Days	02/03/2011	02/03/2011
598928	02/04/2011	92	Posted To General Ledger	710	14	38	300		DB	4181.85	8885 BALBOA		SAN DIEGO	94TH AERO SQUADRON	CA	92123	8885 BALBOA		SAN DIEGO	94TH AERO SQUADRON-SAN DIEGO	CA	92123	529.9	50	0	1	4181.85	02/03/2011	4181.85	Net 21 Days	02/03/2011	02/03/2011
598929	02/07/2011	92	Posted To General Ledger	4075	9	17	30	1126001026	DB	666.57	2727 W CLUB DRIVE 	dba BOB'S STEAK & CHOP HOUSE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	dba BOB'S STEAK & CHOP HOUSE	2727 W CLUB DRIVE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	37.48	47.95	0	1	666.57	02/03/2011	666.57	Net 30 Days	02/03/2011	02/03/2011
598930	02/04/2011	92	Posted To General Ledger	4136	4	27	101		JS	2793.63	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	199.36	40	0	1	2793.63	02/03/2011	2793.63	Net 30 Days	02/03/2011	02/03/2011
598931	02/04/2011	92	Posted To General Ledger	3233	9	38	440	1163008408	DB	7311.89	dba BOB'S STEAK & CHOP HOUSE	500 CALIFORNIA ST	SAN FRANCISCO	OMNI SAN FRANCISCO HOTEL	CA	94104	dba BOB'S STEAK & CHOP HOUSE	500 CALIFORNIA ST	SAN FRANCISCO	OMNI SAN FRANCISCO HOTEL	CA	94104	452.6	126	0	1	7311.89	02/03/2011	7311.89	Net 30 Days	02/03/2011	02/03/2011
598932	02/04/2011	92	Posted To General Ledger	1033	4	27	101		JS	7590.31	DBA GIBSONS STEAKHOUSE	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD ASSOCIATES L.L.C.	IL	60018	DBA GIBSONS STEAKHOUSE 	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD	IL	60018	538.54	40	0	1	7590.31	02/03/2011	7590.31	Net 30 Days	02/03/2011	02/03/2011
598933	02/04/2011	92	Posted To General Ledger	465	4	38	300		JS	5853.57	7501 EAST CAMELBACK 	           	SCOTTSDALE	DON & CHARLIES  	AZ	85251	7501 EAST CAMELBACK		SCOTTSDALE	DON & CHARLIES	AZ	85251	471.72	40	0	1	5853.57	02/03/2011	5853.57	10th EOM	02/03/2011	02/03/2011
598934	02/11/2011	92	Posted To General Ledger	92	3	17	332		KAT	13189.83	THE ORIENTAL SINGAPORE        	4TH STORY - 5 RAFFLES AVENUE	MARINA SQ. SINGAPORE	SEA BULK PTE LTD - MORTONS		039797	THE ORIENTAL SINGAPORE        	4TH STORY - 5 RAFFLES AVENUE	MARINA SQ. SINGAPORE	MORTON'S - SINGAPORE		039797	708.68	60	0	1	11454.83	02/03/2011	11454.83	Net 30 Days	02/03/2011	02/03/2011
598935	02/04/2011	92	Posted To General Ledger	3982	9	23	300		JS	12891.38	570 K STREET		SAN DIEGO	DONOVAN'S STEAK & CHOP HOUSE	CA	92101	570 K STREET		SAN DIEGO	DONOVAN'S STEAK - SAN DIEGO 	CA	92101	967.05	0	0	1	12891.38	02/03/2011	12891.38	Net 30 Days	02/03/2011	02/03/2011
598936	02/11/2011	92	Posted To General Ledger	997	3	17	332		KAT	6842.95	G/F, UNISON IND. BUILDING	7 SUN YIP STREET	CHAI WAN, HONG KONG	HOOVER FOOD SUPPLIER LTD.     			20 NATHAN ROAD	SHERATON HTL & TOWER 4TH LEVEL	KOWLOON, HONG KONG	MORTON'S - HONG KONG			427.3	60	0	1	5597.95	02/03/2011	5597.95	Net 30 Days	02/03/2011	02/03/2011
598937	02/04/2011	92	Posted To General Ledger	4150	9	37	101		JS	2712.44	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	82.32	40	0	1	2712.44	02/03/2011	2712.44	Net 14 Days	02/03/2011	02/03/2011
598938	02/04/2011	92	Posted To General Ledger	723	4	27	101		JS	1562.24	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	94.64	40	0	1	1562.24	02/03/2011	1562.24	10th EOM	02/03/2011	02/03/2011
598939	02/04/2011	92	Posted To General Ledger	3974	29	9	28		JS	3548.51	1714 U INTERNATIONAL DRIVE 	                              	MC LEAN 	WILDFIRE - TYSONS GALLERIA 	VA	22102	1714 U INTERNATIONAL DRIVE		MC LEAN	WILDFIRE - TYSONS GALLERIA    	VA	22102	366.74	0	0	1	3548.51	02/03/2011	3548.51	20th EOM	02/03/2011	02/03/2011
598940	02/03/2011	92	Posted To General Ledger	3217	20	27	3	7682333V	JS	7820.57	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	859.64	0	0	1	7820.57	02/03/2011	7820.57	Net 14 Days	02/03/2011	02/03/2011
598941	02/03/2011	92	Posted To General Ledger	3217	20	27	3	7669173V	JS	512.03	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	59.4	0	0	1	512.03	02/03/2011	512.03	Net 14 Days	02/03/2011	02/03/2011
598942	02/04/2011	92	Posted To General Ledger	3832	4	23	300	839766	GR	330.24	9777 LAS VEGAS BLVD. SOUTH		LAS VEGAS	SOUTH POINT HOTEL & CASINO	NV	89183	9777 LAS VEGAS BLVD. SOUTH		LAS VEGAS	SOUTH POINT HOTEL & CASINO	NV	89183	14.58	0	0	1	330.24	02/03/2011	330.24	10th EOM	02/03/2011	02/03/2011
598943	02/03/2011	92	Posted To General Ledger	3266	24	27	365	7673828L	JS	14665.1	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	1562.6	0	0	1	14665.1	02/03/2011	14665.1	Net 14 Days	02/03/2011	02/03/2011
598944	02/03/2011	92	Posted To General Ledger	3060	23	35	401	7686563K	JS	2521.13	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	312.82	0	0	1	2521.13	02/03/2011	2521.13	Net 14 Days	02/03/2011	02/03/2011
598945	02/04/2011	92	Posted To General Ledger	955	29	9	101		DB	7109.98	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	966.94	40	0	1	7109.98	02/03/2011	7109.98	20th EOM	02/03/2011	02/03/2011
598946	02/03/2011	92	Posted To General Ledger	3060	23	35	401	7664163K	JS	5539.23	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	900.96	0	0	1	5539.23	02/03/2011	5539.23	Net 14 Days	02/03/2011	02/03/2011
598947	02/04/2011	92	Posted To General Ledger	3168	9	35	438	STKYRD92	DB	4361.72	18 US HIGHWAY 50		STATELINE	HARVEYS CASINO RESORTS	NV	89449	P.O. BOX 128 HWY 50	   	STATELINE	HARVEYS CASINO RESORTS	NV	89449	612.85	235	0	1	4361.72	02/03/2011	4361.72	Net 30 Days	02/03/2011	02/03/2011
598948	02/04/2011	92	Posted To General Ledger	4141	4	0	101		GR	2801.41	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	1197.7	40	0	1	2801.41	02/03/2011	2801.41	Net 14 Days	02/03/2011	02/03/2011
598949	02/11/2011	92	Posted To General Ledger	2200	3	17	332		GR	4737.37	G/F, UNISON IND. BUILDING	7 SUN YIP STREET	CHAI WAN, HONG KONG	HOOVER FOOD SUPPLIER LTD.     			SHOP 1016 GRAND CANAL SHOPPES	ESTRADA DA BAIA DE N SENORA DA	TAIPA, MACAO	MORTON'S-MACAO/VENETIAN RESORT	 		331.78	0	0	1	3712.37	02/03/2011	3712.37	Net 30 Days	02/03/2011	02/03/2011
598950	02/03/2011	92	Posted To General Ledger	3266	24	27	365	7689808L	JS	890.34	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	62.7	0	0	1	890.34	02/03/2011	890.34	Net 14 Days	02/03/2011	02/03/2011
598951	02/03/2011	92	Posted To General Ledger	3266	24	27	365	7674108L	JS	1765.95	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	301.92	0	0	1	1765.95	02/03/2011	1765.95	Net 14 Days	02/03/2011	02/03/2011
598952	02/04/2011	92	Posted To General Ledger	2061	29	37	101		DB	1720.44	& STONE CRAB	60 E. GRAND	CHICAGO	JOE'S SEAFOOD, PRIME STEAKS	IL	60611	PRIME STEAK & STONE CRAB	60 E. GRAND	CHICAGO	JOE'S SEAFOOD - CHICAGO   	IL	60611	97.2	40	0	1	1720.44	02/03/2011	1720.44	20th EOM	02/03/2011	02/03/2011
598953	02/04/2011	92	Posted To General Ledger	3365	3	38	363		GR	14246.68	1615 CRYSTAL SQUARE ARCADE		ARLINGTON	MORTON'S - ARLINGTON	VA	22202	1615 CRYSTAL SQUARE ARCADE	ATTN: DOUG ZANG	ARLINGTON	MORTON'S - ARLINGTON	VA	22202	842.34	0	0	1	14246.68	02/03/2011	14246.68	Net 30 Days	02/03/2011	02/03/2011
